Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
SAT,Group_labelFarm1_Post.Group_labelFarm2_Post,0.337579923003929,-0.589715371409874,1.26487521741773,5.75936107405557,0.803520734655614,0.428566383686974,0.641411433303324,-7.70150846349376
BAES,Group_labelFarm1_Post.Group_labelFarm2_Post,0.179709539001753,-0.0229074050821444,0.382326483085651,5.75462961752172,0.454084465226493,0.653332469172608,0.899340374231429,-7.92552180504171
MDTE,Group_labelFarm1_Post.Group_labelFarm2_Post,0.143084923644453,0.0702094586534962,0.215960388635411,5.56925550663939,0.385114277221929,0.703116031868908,0.944547440402208,-7.95529108851686
CPXA,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.307798153646165,-1.1191531601921,0.503556852899774,5.38860041634342,-0.640797360180695,0.526959828050027,0.757555048147836,-7.82087407877383
EMRY,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.452846327724463,-0.500464422175778,-0.405228233273148,5.34797896903023,-0.899743538197491,0.376070062932715,0.590588901647856,-7.61885870271431
ERMB,Group_labelFarm1_Post.Group_labelFarm2_Post,3.35065654686505,2.10913703577443,4.59217605795567,5.03895355423991,4.465693674523,0.000123530348191409,0.000362464047982687,-0.271909490184979
EMRK,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.382087063386209,-1.49483494632922,0.7306608195568,4.95283606579608,-0.812908180523598,0.423254407869232,0.641411433303324,-7.6938360602428
TETH,Group_labelFarm1_Post.Group_labelFarm2_Post,1.62658406822201,1.57745063660037,1.67571749984365,4.68566440603255,2.09726906477357,0.0472205242062433,0.0931874061769226,-5.86889775454412
ACRB,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.20199856791351,-3.93361280471884,3.52961566889182,4.6482046129021,-0.646942748190079,0.523685531239136,0.757555048147836,-7.74949068407157
CEPA,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.902574624429377,-2.54582258491284,0.740673336054084,4.40174277001693,-0.908911238023974,0.372433337428932,0.58902577479895,-7.57578708718684
GADX,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.481378965787441,-1.24334342609277,0.280585494517883,4.38049776892354,-1.01111684196746,0.320776659128063,0.522140109383636,-7.51224809211534
CMXAB,Group_labelFarm1_Post.Group_labelFarm2_Post,1.49830407579417,0.633746243722286,2.36286190786605,4.32134169179223,1.92316996435207,0.0661010511886825,0.128178560131097,-6.20751819017914
ACRS,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.312463693521337,-0.359522931081656,-0.265404455961018,4.29037891976612,-0.751812561923886,0.458551791956934,0.681713664042642,-7.74224172849794
EMRR,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.143667241647652,-0.578290188337139,0.290955705041835,4.16633941619386,-0.386109753913972,0.702387162439668,0.944547440402208,-7.95489581063356
MEFA,Group_labelFarm1_Post.Group_labelFarm2_Post,1.22525532060814,1.18058264721882,1.26992799399747,4.16569082376744,1.58243060143314,0.125852910966847,0.233876659546725,-6.71787626000396
MPHA,Group_labelFarm1_Post.Group_labelFarm2_Post,-0.614127502680379,-0.664210905606743,-0.564044099754015,4.15859554484754,-0.624075042570373,0.538300188920183,0.764591988084081,-7.71234385482472
